stat_cry,afraid_spss,sd_excite,nmare_pearson,du_stat,lexp_comp,comp_hate,good_math,frs_better_stat,com_for_games,bad_math,spss_no_help,damaging_comp,comp_alive,comp_getme,weep_ct,slip_coma,spss_crash,eb_looks,no_sleep_ev,nm_normdist,frs_better_spss,stat_nerd
2.00,2.00,3.00,4.00,4.00,2.00,3.00,2.00,3.00,3.00,2.00,4.00,4.00,3.00,3.00,3.00,2.00,3.00,1.00,3.00,2.00,3.00,2.00
2.00,1.00,3.00,5.00,3.00,4.00,4.00,5.00,2.00,2.00,3.00,2.00,2.00,4.00,2.00,3.00,2.00,2.00,3.00,3.00,3.00,2.00,2.00
3.00,1.00,2.00,3.00,3.00,1.00,3.00,2.00,2.00,1.00,2.00,3.00,2.00,4.00,3.00,3.00,2.00,2.00,3.00,4.00,2.00,4.00,4.00
3.00,1.00,1.00,4.00,2.00,2.00,4.00,2.00,1.00,2.00,2.00,5.00,3.00,3.00,2.00,3.00,2.00,3.00,2.00,4.00,4.00,2.00,3.00
2.00,1.00,2.00,4.00,3.00,3.00,4.00,2.00,2.00,2.00,3.00,3.00,3.00,3.00,3.00,3.00,2.00,2.00,2.00,4.00,3.00,2.00,3.00
2.00,2.00,3.00,2.00,1.00,1.00,2.00,2.00,3.00,2.00,2.00,3.00,1.00,2.00,3.00,3.00,2.00,1.00,3.00,2.00,2.00,3.00,3.00
1.00,2.00,4.00,2.00,2.00,1.00,2.00,2.00,4.00,2.00,3.00,2.00,2.00,1.00,3.00,3.00,2.00,3.00,4.00,3.00,3.00,3.00,4.00
2.00,1.00,4.00,3.00,2.00,2.00,3.00,2.00,2.00,2.00,1.00,2.00,2.00,3.00,2.00,2.00,1.00,2.00,2.00,3.00,2.00,2.00,5.00
2.00,4.00,5.00,2.00,2.00,2.00,2.00,2.00,5.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,4.00,2.00,2.00,4.00,4.00
3.00,2.00,2.00,4.00,2.00,3.00,4.00,2.00,1.00,1.00,3.00,3.00,2.00,3.00,3.00,3.00,2.00,3.00,2.00,4.00,3.00,3.00,5.00
4.00,2.00,2.00,5.00,3.00,5.00,4.00,3.00,3.00,3.00,3.00,4.00,4.00,3.00,2.00,4.00,3.00,5.00,2.00,4.00,4.00,2.00,3.00
3.00,1.00,2.00,3.00,4.00,1.00,2.00,3.00,2.00,2.00,2.00,4.00,2.00,2.00,2.00,3.00,2.00,4.00,2.00,4.00,4.00,4.00,3.00
2.00,2.00,4.00,2.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,5.00,2.00,4.00,2.00,2.00,2.00,4.00,4.00,2.00,2.00,3.00,5.00
2.00,2.00,4.00,3.00,2.00,2.00,3.00,2.00,4.00,2.00,2.00,2.00,2.00,3.00,2.00,2.00,1.00,2.00,4.00,4.00,3.00,3.00,4.00
2.00,1.00,2.00,3.00,2.00,3.00,4.00,2.00,2.00,4.00,4.00,3.00,4.00,3.00,4.00,4.00,4.00,4.00,2.00,5.00,4.00,4.00,4.00
3.00,1.00,4.00,3.00,2.00,1.00,4.00,2.00,1.00,2.00,3.00,3.00,2.00,3.00,1.00,1.00,2.00,2.00,1.00,4.00,4.00,5.00,5.00
2.00,1.00,3.00,3.00,2.00,2.00,4.00,2.00,2.00,2.00,2.00,3.00,3.00,3.00,2.00,3.00,2.00,2.00,4.00,3.00,2.00,3.00,3.00
1.00,2.00,3.00,3.00,2.00,3.00,4.00,2.00,3.00,3.00,2.00,3.00,3.00,2.00,2.00,2.00,2.00,3.00,2.00,4.00,4.00,2.00,2.00
2.00,2.00,4.00,2.00,3.00,2.00,2.00,2.00,3.00,2.00,2.00,3.00,2.00,3.00,3.00,3.00,2.00,3.00,3.00,3.00,3.00,2.00,3.00
3.00,2.00,2.00,4.00,3.00,3.00,4.00,3.00,3.00,2.00,3.00,3.00,2.00,4.00,4.00,3.00,3.00,3.00,2.00,4.00,4.00,3.00,4.00
2.00,2.00,3.00,3.00,1.00,1.00,2.00,3.00,2.00,2.00,2.00,2.00,2.00,2.00,3.00,2.00,2.00,1.00,4.00,3.00,2.00,3.00,4.00
4.00,1.00,1.00,2.00,3.00,1.00,4.00,2.00,1.00,2.00,2.00,4.00,3.00,3.00,3.00,4.00,3.00,3.00,2.00,4.00,3.00,2.00,3.00
2.00,1.00,3.00,3.00,3.00,2.00,3.00,2.00,4.00,3.00,2.00,3.00,2.00,2.00,4.00,3.00,3.00,3.00,2.00,3.00,3.00,2.00,2.00
3.00,1.00,2.00,2.00,3.00,4.00,5.00,3.00,2.00,2.00,2.00,5.00,2.00,3.00,4.00,4.00,2.00,4.00,2.00,4.00,4.00,4.00,3.00
2.00,2.00,2.00,2.00,2.00,3.00,3.00,2.00,3.00,2.00,2.00,3.00,3.00,3.00,3.00,2.00,3.00,3.00,3.00,2.00,3.00,3.00,3.00
3.00,2.00,3.00,2.00,4.00,2.00,3.00,2.00,4.00,3.00,4.00,3.00,3.00,3.00,3.00,3.00,4.00,1.00,2.00,5.00,2.00,3.00,3.00
2.00,1.00,4.00,2.00,2.00,1.00,2.00,2.00,4.00,2.00,2.00,3.00,2.00,3.00,1.00,2.00,2.00,2.00,4.00,4.00,4.00,4.00,2.00
4.00,2.00,4.00,4.00,3.00,3.00,3.00,4.00,2.00,2.00,3.00,4.00,3.00,4.00,4.00,2.00,3.00,2.00,2.00,4.00,3.00,2.00,2.00
2.00,1.00,2.00,2.00,3.00,2.00,4.00,2.00,2.00,2.00,2.00,2.00,3.00,4.00,4.00,4.00,2.00,3.00,2.00,4.00,3.00,4.00,3.00
2.00,1.00,3.00,3.00,3.00,3.00,2.00,2.00,3.00,2.00,2.00,3.00,2.00,3.00,2.00,3.00,2.00,3.00,3.00,3.00,3.00,2.00,3.00
2.00,1.00,4.00,3.00,2.00,1.00,4.00,2.00,5.00,1.00,2.00,3.00,1.00,5.00,3.00,4.00,3.00,2.00,3.00,5.00,3.00,3.00,3.00
4.00,1.00,3.00,4.00,5.00,5.00,5.00,5.00,4.00,2.00,3.00,5.00,5.00,5.00,3.00,3.00,3.00,5.00,1.00,5.00,5.00,2.00,4.00
2.00,1.00,1.00,3.00,3.00,4.00,3.00,2.00,1.00,2.00,2.00,4.00,3.00,2.00,3.00,3.00,2.00,3.00,2.00,5.00,3.00,2.00,4.00
3.00,1.00,1.00,4.00,3.00,1.00,2.00,2.00,1.00,1.00,2.00,4.00,2.00,1.00,2.00,2.00,3.00,3.00,4.00,5.00,3.00,4.00,5.00
3.00,1.00,1.00,4.00,5.00,3.00,4.00,4.00,1.00,4.00,4.00,4.00,4.00,3.00,4.00,3.00,4.00,4.00,2.00,5.00,4.00,2.00,3.00
2.00,1.00,3.00,1.00,1.00,1.00,2.00,1.00,4.00,3.00,1.00,3.00,1.00,1.00,3.00,3.00,1.00,1.00,4.00,2.00,2.00,5.00,5.00
1.00,2.00,4.00,2.00,2.00,3.00,2.00,2.00,4.00,2.00,3.00,2.00,2.00,2.00,3.00,3.00,2.00,2.00,4.00,4.00,4.00,4.00,4.00
2.00,3.00,2.00,2.00,3.00,1.00,2.00,2.00,2.00,3.00,2.00,3.00,2.00,3.00,2.00,2.00,2.00,2.00,1.00,3.00,2.00,3.00,3.00
3.00,2.00,1.00,4.00,3.00,2.00,3.00,2.00,4.00,2.00,2.00,3.00,2.00,2.00,2.00,3.00,2.00,2.00,2.00,3.00,3.00,3.00,3.00
2.00,1.00,1.00,4.00,2.00,2.00,3.00,2.00,1.00,3.00,4.00,3.00,2.00,3.00,3.00,2.00,3.00,2.00,1.00,5.00,4.00,2.00,3.00
2.00,1.00,3.00,4.00,5.00,2.00,4.00,1.00,5.00,2.00,1.00,3.00,3.00,3.00,2.00,3.00,3.00,2.00,3.00,2.00,4.00,2.00,5.00
2.00,1.00,3.00,2.00,2.00,3.00,2.00,2.00,3.00,2.00,2.00,3.00,2.00,3.00,3.00,3.00,2.00,2.00,3.00,4.00,3.00,3.00,4.00
2.00,1.00,2.00,2.00,2.00,2.00,3.00,2.00,1.00,3.00,3.00,4.00,2.00,2.00,4.00,2.00,2.00,2.00,2.00,4.00,2.00,2.00,2.00
2.00,2.00,4.00,3.00,2.00,2.00,3.00,2.00,2.00,2.00,3.00,3.00,2.00,2.00,2.00,2.00,2.00,3.00,2.00,4.00,4.00,4.00,2.00
2.00,2.00,3.00,2.00,2.00,1.00,2.00,2.00,1.00,1.00,4.00,3.00,2.00,3.00,3.00,3.00,3.00,3.00,3.00,5.00,3.00,3.00,3.00
5.00,1.00,1.00,5.00,5.00,5.00,5.00,2.00,1.00,5.00,3.00,4.00,5.00,5.00,4.00,5.00,3.00,5.00,1.00,5.00,5.00,1.00,4.00
4.00,1.00,1.00,4.00,2.00,3.00,5.00,2.00,1.00,2.00,3.00,4.00,5.00,4.00,5.00,3.00,2.00,3.00,1.00,4.00,5.00,1.00,3.00
1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,2.00,4.00,1.00,3.00,3.00
2.00,3.00,4.00,2.00,2.00,2.00,3.00,2.00,4.00,3.00,2.00,3.00,3.00,4.00,2.00,2.00,2.00,3.00,3.00,3.00,3.00,4.00,4.00
5.00,1.00,1.00,3.00,4.00,2.00,2.00,2.00,2.00,2.00,2.00,4.00,5.00,5.00,2.00,5.00,2.00,4.00,2.00,5.00,3.00,3.00,3.00
1.00,1.00,3.00,2.00,2.00,2.00,2.00,2.00,3.00,1.00,1.00,2.00,2.00,2.00,1.00,2.00,1.00,2.00,3.00,2.00,2.00,4.00,3.00
3.00,2.00,2.00,3.00,3.00,5.00,4.00,2.00,3.00,2.00,2.00,4.00,3.00,4.00,2.00,3.00,3.00,3.00,2.00,3.00,3.00,3.00,4.00
2.00,1.00,3.00,2.00,3.00,1.00,3.00,2.00,1.00,3.00,2.00,3.00,2.00,3.00,3.00,3.00,2.00,1.00,3.00,4.00,3.00,3.00,2.00
4.00,1.00,3.00,3.00,3.00,1.00,2.00,1.00,2.00,4.00,1.00,4.00,4.00,3.00,2.00,5.00,2.00,2.00,1.00,5.00,4.00,1.00,5.00
3.00,2.00,2.00,3.00,2.00,4.00,2.00,2.00,2.00,2.00,2.00,3.00,3.00,3.00,3.00,3.00,2.00,2.00,3.00,4.00,3.00,3.00,4.00
2.00,1.00,1.00,2.00,3.00,2.00,2.00,3.00,2.00,4.00,3.00,4.00,2.00,3.00,3.00,2.00,2.00,2.00,1.00,5.00,3.00,4.00,4.00
4.00,1.00,1.00,5.00,4.00,2.00,4.00,2.00,3.00,2.00,2.00,5.00,3.00,4.00,2.00,4.00,3.00,3.00,1.00,5.00,4.00,2.00,2.00
3.00,2.00,2.00,3.00,2.00,2.00,3.00,3.00,4.00,2.00,2.00,3.00,3.00,2.00,4.00,2.00,3.00,2.00,1.00,5.00,4.00,3.00,1.00
3.00,1.00,1.00,3.00,3.00,3.00,4.00,3.00,2.00,4.00,4.00,5.00,3.00,3.00,5.00,4.00,4.00,4.00,1.00,4.00,4.00,3.00,2.00
2.00,1.00,1.00,5.00,3.00,3.00,5.00,3.00,3.00,4.00,3.00,5.00,5.00,3.00,4.00,3.00,4.00,4.00,1.00,4.00,4.00,3.00,4.00
2.00,1.00,3.00,2.00,2.00,1.00,5.00,2.00,3.00,2.00,2.00,3.00,4.00,3.00,3.00,3.00,2.00,3.00,2.00,4.00,5.00,3.00,5.00
3.00,1.00,3.00,2.00,4.00,1.00,2.00,2.00,5.00,2.00,2.00,2.00,2.00,3.00,2.00,3.00,2.00,1.00,3.00,4.00,2.00,5.00,5.00
3.00,1.00,2.00,2.00,1.00,2.00,4.00,2.00,1.00,2.00,3.00,3.00,2.00,2.00,4.00,3.00,3.00,3.00,2.00,4.00,4.00,2.00,1.00
3.00,2.00,2.00,3.00,3.00,2.00,2.00,2.00,4.00,3.00,2.00,2.00,2.00,3.00,2.00,3.00,1.00,2.00,1.00,5.00,4.00,1.00,5.00
2.00,2.00,4.00,2.00,2.00,2.00,2.00,2.00,4.00,2.00,2.00,3.00,2.00,2.00,3.00,3.00,3.00,2.00,3.00,2.00,2.00,3.00,4.00
1.00,2.00,4.00,2.00,2.00,1.00,1.00,2.00,5.00,2.00,2.00,2.00,1.00,2.00,1.00,2.00,1.00,1.00,4.00,4.00,3.00,5.00,2.00
5.00,1.00,1.00,4.00,3.00,5.00,5.00,3.00,1.00,4.00,3.00,5.00,5.00,4.00,2.00,5.00,3.00,5.00,2.00,4.00,5.00,2.00,3.00
3.00,1.00,4.00,2.00,4.00,3.00,2.00,2.00,1.00,2.00,2.00,3.00,3.00,3.00,2.00,3.00,2.00,3.00,1.00,2.00,2.00,2.00,3.00
3.00,2.00,1.00,5.00,3.00,2.00,3.00,2.00,3.00,2.00,2.00,4.00,3.00,4.00,3.00,3.00,3.00,4.00,2.00,5.00,5.00,3.00,4.00
3.00,1.00,1.00,4.00,3.00,2.00,4.00,3.00,2.00,3.00,4.00,3.00,3.00,3.00,4.00,3.00,4.00,3.00,1.00,5.00,5.00,1.00,4.00
3.00,1.00,2.00,3.00,2.00,2.00,3.00,3.00,4.00,2.00,3.00,4.00,3.00,2.00,3.00,2.00,2.00,2.00,4.00,2.00,3.00,4.00,3.00
2.00,1.00,2.00,2.00,3.00,2.00,3.00,2.00,1.00,3.00,2.00,3.00,2.00,3.00,2.00,2.00,2.00,2.00,3.00,4.00,2.00,4.00,4.00
2.00,1.00,2.00,3.00,4.00,2.00,4.00,3.00,3.00,3.00,3.00,2.00,2.00,3.00,3.00,3.00,3.00,2.00,1.00,5.00,4.00,5.00,5.00
4.00,1.00,2.00,5.00,3.00,2.00,5.00,2.00,1.00,4.00,3.00,5.00,5.00,5.00,4.00,5.00,4.00,3.00,2.00,5.00,2.00,5.00,3.00
3.00,3.00,3.00,2.00,3.00,2.00,2.00,2.00,3.00,2.00,2.00,3.00,2.00,3.00,2.00,2.00,2.00,2.00,3.00,3.00,2.00,3.00,3.00
3.00,2.00,2.00,3.00,4.00,3.00,4.00,3.00,4.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,3.00,2.00,3.00,4.00,3.00,3.00,3.00
2.00,2.00,3.00,3.00,3.00,2.00,4.00,2.00,2.00,3.00,2.00,3.00,2.00,4.00,2.00,3.00,2.00,2.00,2.00,4.00,4.00,4.00,4.00
2.00,1.00,3.00,3.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,4.00,2.00,3.00,2.00,3.00,2.00,2.00,2.00,5.00,2.00,3.00,3.00
3.00,1.00,2.00,3.00,3.00,2.00,4.00,2.00,2.00,3.00,2.00,4.00,3.00,3.00,3.00,2.00,2.00,3.00,3.00,4.00,4.00,2.00,4.00
3.00,3.00,3.00,4.00,4.00,2.00,2.00,3.00,4.00,2.00,4.00,2.00,2.00,3.00,2.00,2.00,2.00,2.00,4.00,4.00,4.00,3.00,4.00
3.00,1.00,1.00,3.00,3.00,5.00,3.00,4.00,1.00,2.00,3.00,5.00,5.00,5.00,3.00,4.00,3.00,3.00,2.00,5.00,4.00,2.00,4.00
2.00,1.00,1.00,3.00,4.00,2.00,3.00,4.00,3.00,2.00,3.00,3.00,2.00,3.00,4.00,2.00,4.00,5.00,1.00,5.00,5.00,4.00,2.00
2.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,4.00,2.00,1.00,3.00,2.00,2.00,2.00,2.00,2.00,3.00,3.00,4.00,3.00,4.00,4.00
2.00,1.00,2.00,1.00,2.00,2.00,2.00,2.00,4.00,2.00,2.00,2.00,3.00,1.00,2.00,3.00,3.00,1.00,3.00,5.00,3.00,3.00,4.00
2.00,1.00,2.00,3.00,3.00,2.00,2.00,2.00,2.00,3.00,2.00,4.00,2.00,2.00,4.00,4.00,4.00,4.00,2.00,4.00,4.00,3.00,2.00
2.00,2.00,4.00,2.00,3.00,2.00,3.00,1.00,4.00,2.00,1.00,3.00,2.00,2.00,2.00,1.00,2.00,2.00,4.00,3.00,3.00,4.00,4.00
3.00,2.00,3.00,2.00,2.00,2.00,3.00,2.00,4.00,2.00,2.00,3.00,2.00,3.00,2.00,3.00,2.00,3.00,3.00,5.00,4.00,4.00,4.00
2.00,1.00,3.00,2.00,3.00,2.00,3.00,2.00,2.00,3.00,2.00,3.00,2.00,3.00,2.00,3.00,3.00,2.00,2.00,3.00,4.00,2.00,1.00
2.00,2.00,2.00,3.00,3.00,2.00,2.00,1.00,4.00,3.00,1.00,3.00,1.00,4.00,2.00,2.00,1.00,3.00,4.00,2.00,3.00,4.00,4.00
4.00,1.00,1.00,3.00,3.00,3.00,4.00,5.00,1.00,3.00,4.00,3.00,3.00,5.00,3.00,3.00,5.00,4.00,1.00,5.00,5.00,1.00,2.00
3.00,2.00,3.00,3.00,4.00,2.00,3.00,2.00,4.00,4.00,2.00,3.00,2.00,3.00,3.00,3.00,2.00,3.00,2.00,5.00,3.00,4.00,4.00
2.00,1.00,3.00,2.00,3.00,3.00,2.00,2.00,4.00,2.00,3.00,3.00,4.00,3.00,4.00,3.00,3.00,3.00,2.00,5.00,4.00,3.00,3.00
2.00,1.00,1.00,2.00,4.00,2.00,3.00,2.00,4.00,2.00,2.00,3.00,3.00,3.00,3.00,2.00,2.00,3.00,2.00,4.00,4.00,4.00,3.00
3.00,1.00,1.00,3.00,4.00,2.00,4.00,2.00,2.00,3.00,2.00,3.00,2.00,3.00,3.00,3.00,3.00,2.00,3.00,4.00,3.00,2.00,4.00
4.00,1.00,2.00,3.00,3.00,3.00,4.00,4.00,3.00,4.00,4.00,5.00,4.00,3.00,5.00,4.00,4.00,4.00,2.00,4.00,5.00,4.00,2.00
5.00,2.00,1.00,4.00,4.00,2.00,4.00,5.00,1.00,1.00,3.00,4.00,4.00,4.00,2.00,5.00,5.00,3.00,1.00,5.00,4.00,4.00,4.00
4.00,1.00,4.00,4.00,4.00,2.00,2.00,4.00,1.00,4.00,3.00,2.00,3.00,2.00,4.00,3.00,4.00,3.00,2.00,2.00,2.00,2.00,3.00
1.00,1.00,1.00,2.00,3.00,1.00,2.00,1.00,2.00,2.00,1.00,3.00,2.00,3.00,2.00,3.00,1.00,3.00,1.00,2.00,2.00,3.00,3.00
3.00,1.00,3.00,2.00,4.00,3.00,2.00,2.00,1.00,1.00,2.00,4.00,4.00,4.00,3.00,3.00,2.00,2.00,1.00,5.00,5.00,1.00,5.00
2.00,2.00,3.00,3.00,3.00,2.00,3.00,2.00,3.00,3.00,3.00,3.00,3.00,4.00,2.00,3.00,3.00,3.00,2.00,4.00,3.00,3.00,3.00
1.00,2.00,3.00,3.00,2.00,1.00,3.00,2.00,2.00,2.00,2.00,3.00,3.00,3.00,2.00,2.00,2.00,2.00,1.00,4.00,4.00,3.00,3.00
2.00,1.00,1.00,2.00,2.00,1.00,3.00,2.00,3.00,2.00,2.00,3.00,2.00,3.00,2.00,3.00,2.00,3.00,1.00,2.00,2.00,3.00,3.00
2.00,2.00,3.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,3.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,3.00
4.00,1.00,1.00,3.00,3.00,3.00,4.00,3.00,4.00,2.00,2.00,3.00,3.00,4.00,4.00,4.00,3.00,3.00,2.00,3.00,4.00,2.00,4.00
1.00,2.00,3.00,2.00,1.00,1.00,2.00,2.00,3.00,1.00,1.00,2.00,1.00,2.00,3.00,3.00,3.00,1.00,2.00,4.00,3.00,3.00,3.00
2.00,2.00,3.00,1.00,3.00,2.00,1.00,1.00,3.00,1.00,2.00,1.00,2.00,3.00,2.00,4.00,2.00,2.00,3.00,4.00,4.00,3.00,3.00
5.00,2.00,1.00,3.00,4.00,1.00,2.00,4.00,4.00,2.00,3.00,3.00,2.00,3.00,3.00,3.00,2.00,3.00,2.00,5.00,5.00,4.00,5.00
3.00,4.00,3.00,2.00,3.00,2.00,2.00,2.00,5.00,1.00,2.00,2.00,2.00,2.00,2.00,3.00,2.00,1.00,2.00,3.00,3.00,4.00,4.00
3.00,4.00,2.00,3.00,3.00,2.00,5.00,5.00,4.00,4.00,4.00,3.00,4.00,3.00,4.00,5.00,5.00,4.00,1.00,5.00,5.00,4.00,4.00
2.00,2.00,3.00,3.00,2.00,2.00,2.00,2.00,3.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,3.00,3.00
3.00,2.00,3.00,2.00,3.00,1.00,2.00,2.00,2.00,2.00,3.00,3.00,2.00,3.00,2.00,2.00,2.00,3.00,3.00,3.00,2.00,2.00,3.00
1.00,1.00,1.00,3.00,2.00,2.00,4.00,2.00,5.00,2.00,5.00,5.00,3.00,3.00,4.00,3.00,3.00,2.00,1.00,4.00,5.00,1.00,4.00
4.00,1.00,2.00,3.00,4.00,4.00,4.00,2.00,2.00,3.00,2.00,4.00,3.00,3.00,3.00,3.00,2.00,3.00,1.00,3.00,3.00,3.00,1.00
2.00,1.00,1.00,3.00,2.00,3.00,4.00,2.00,1.00,2.00,2.00,3.00,4.00,4.00,2.00,2.00,3.00,3.00,1.00,3.00,3.00,2.00,3.00
2.00,2.00,4.00,2.00,2.00,2.00,2.00,3.00,3.00,2.00,3.00,3.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.00,3.00,4.00
2.00,2.00,1.00,2.00,2.00,1.00,1.00,2.00,2.00,1.00,2.00,2.00,2.00,2.00,2.00,3.00,2.00,2.00,2.00,4.00,2.00,4.00,2.00
3.00,1.00,1.00,3.00,4.00,2.00,3.00,4.00,3.00,3.00,5.00,4.00,2.00,4.00,4.00,3.00,2.00,5.00,2.00,5.00,4.00,4.00,4.00
2.00,2.00,3.00,3.00,2.00,2.00,3.00,3.00,4.00,2.00,3.00,4.00,3.00,2.00,2.00,2.00,2.00,2.00,3.00,4.00,4.00,3.00,2.00
3.00,1.00,3.00,2.00,3.00,2.00,2.00,2.00,2.00,2.00,2.00,4.00,3.00,3.00,3.00,3.00,2.00,2.00,3.00,4.00,3.00,3.00,3.00
2.00,2.00,3.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,3.00,3.00,2.00,2.00,3.00,2.00,2.00,2.00,2.00,4.00,3.00,3.00,4.00
3.00,2.00,4.00,4.00,2.00,4.00,4.00,3.00,2.00,2.00,2.00,5.00,3.00,5.00,5.00,3.00,3.00,5.00,1.00,4.00,4.00,2.00,4.00
2.00,1.00,3.00,2.00,2.00,2.00,3.00,1.00,1.00,2.00,2.00,3.00,3.00,3.00,4.00,2.00,2.00,2.00,3.00,4.00,3.00,2.00,3.00
2.00,1.00,2.00,3.00,3.00,3.00,3.00,2.00,2.00,2.00,3.00,3.00,2.00,3.00,3.00,2.00,3.00,2.00,2.00,4.00,3.00,3.00,2.00
2.00,1.00,2.00,3.00,2.00,2.00,3.00,2.00,2.00,2.00,3.00,4.00,2.00,3.00,2.00,2.00,3.00,3.00,1.00,5.00,3.00,2.00,2.00
2.00,1.00,3.00,3.00,2.00,1.00,3.00,2.00,3.00,3.00,2.00,3.00,2.00,3.00,2.00,2.00,2.00,3.00,2.00,5.00,3.00,3.00,2.00
1.00,2.00,4.00,2.00,2.00,2.00,2.00,2.00,4.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,3.00,2.00,4.00,3.00,2.00,4.00,4.00
2.00,2.00,3.00,1.00,1.00,2.00,2.00,1.00,3.00,1.00,2.00,2.00,2.00,2.00,3.00,2.00,2.00,2.00,1.00,3.00,2.00,4.00,4.00
3.00,1.00,1.00,3.00,3.00,2.00,3.00,2.00,3.00,2.00,3.00,4.00,3.00,4.00,2.00,4.00,4.00,5.00,1.00,4.00,4.00,3.00,2.00
2.00,2.00,3.00,2.00,2.00,2.00,2.00,2.00,1.00,2.00,2.00,3.00,2.00,3.00,2.00,3.00,2.00,3.00,4.00,3.00,3.00,3.00,4.00
2.00,1.00,1.00,3.00,5.00,5.00,5.00,2.00,4.00,2.00,3.00,5.00,5.00,5.00,4.00,2.00,2.00,5.00,1.00,4.00,4.00,2.00,4.00
4.00,1.00,2.00,3.00,3.00,2.00,3.00,3.00,3.00,2.00,2.00,2.00,4.00,2.00,4.00,4.00,3.00,3.00,2.00,5.00,5.00,4.00,3.00
2.00,1.00,1.00,2.00,2.00,1.00,2.00,2.00,1.00,2.00,2.00,3.00,3.00,3.00,2.00,3.00,2.00,4.00,2.00,1.00,4.00,3.00,2.00
3.00,1.00,2.00,3.00,2.00,4.00,3.00,2.00,2.00,2.00,2.00,4.00,3.00,3.00,4.00,3.00,2.00,3.00,2.00,4.00,4.00,2.00,3.00
3.00,2.00,1.00,2.00,4.00,4.00,5.00,2.00,2.00,2.00,2.00,5.00,4.00,3.00,2.00,4.00,3.00,4.00,1.00,4.00,4.00,3.00,1.00
3.00,1.00,2.00,4.00,4.00,5.00,4.00,3.00,1.00,3.00,3.00,5.00,5.00,4.00,3.00,3.00,2.00,5.00,1.00,4.00,4.00,1.00,3.00
3.00,1.00,1.00,3.00,5.00,4.00,5.00,5.00,1.00,2.00,5.00,5.00,5.00,5.00,4.00,5.00,5.00,5.00,1.00,5.00,5.00,1.00,5.00
1.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,4.00,4.00,4.00,4.00
5.00,1.00,2.00,5.00,4.00,1.00,5.00,2.00,3.00,3.00,3.00,5.00,3.00,3.00,2.00,3.00,3.00,3.00,3.00,4.00,4.00,2.00,3.00
2.00,1.00,3.00,2.00,2.00,2.00,2.00,2.00,3.00,3.00,2.00,3.00,2.00,3.00,3.00,3.00,2.00,3.00,2.00,5.00,4.00,3.00,4.00
3.00,2.00,1.00,3.00,3.00,2.00,2.00,2.00,4.00,4.00,2.00,4.00,3.00,3.00,2.00,3.00,2.00,2.00,1.00,3.00,2.00,4.00,5.00
2.00,1.00,2.00,3.00,4.00,5.00,4.00,3.00,1.00,3.00,3.00,4.00,4.00,4.00,4.00,3.00,3.00,4.00,2.00,4.00,4.00,5.00,4.00
3.00,1.00,1.00,4.00,3.00,5.00,4.00,2.00,1.00,2.00,4.00,3.00,5.00,5.00,5.00,3.00,4.00,5.00,1.00,3.00,4.00,3.00,4.00
3.00,2.00,3.00,4.00,3.00,2.00,3.00,3.00,4.00,2.00,2.00,4.00,3.00,3.00,3.00,3.00,4.00,2.00,3.00,3.00,3.00,3.00,4.00
4.00,1.00,2.00,3.00,3.00,5.00,5.00,2.00,2.00,2.00,3.00,4.00,4.00,4.00,4.00,3.00,3.00,4.00,1.00,4.00,5.00,3.00,5.00
3.00,1.00,3.00,3.00,4.00,2.00,3.00,2.00,3.00,3.00,2.00,4.00,3.00,3.00,4.00,3.00,4.00,3.00,3.00,3.00,4.00,2.00,3.00
2.00,1.00,2.00,3.00,3.00,5.00,4.00,3.00,1.00,4.00,2.00,3.00,3.00,3.00,3.00,3.00,4.00,4.00,1.00,4.00,3.00,1.00,2.00
2.00,1.00,3.00,3.00,4.00,1.00,4.00,2.00,5.00,2.00,2.00,2.00,2.00,2.00,2.00,3.00,2.00,2.00,3.00,4.00,2.00,4.00,4.00
3.00,1.00,2.00,3.00,4.00,2.00,4.00,2.00,1.00,1.00,2.00,3.00,2.00,4.00,2.00,4.00,1.00,2.00,2.00,4.00,3.00,1.00,3.00
2.00,1.00,3.00,3.00,3.00,2.00,3.00,1.00,1.00,1.00,1.00,3.00,1.00,5.00,4.00,5.00,1.00,3.00,1.00,3.00,3.00,1.00,1.00
2.00,1.00,3.00,1.00,3.00,1.00,3.00,2.00,4.00,2.00,2.00,3.00,1.00,3.00,2.00,3.00,2.00,1.00,5.00,3.00,2.00,1.00,3.00
